platform,client,key,category_id,parent_category_id,original_category_name,display_category_name,has_children,debug_message
Shopee,758395205,get_category,101090,100697,PC Game,Game PC,False,
Shopee,758395205,get_category,101089,100697,PSP,Game PSP,False,
Shopee,758395205,get_category,101088,100697,PS Vita,Game PS Vita,False,
Shopee,758395205,get_category,101087,100697,Switch,Game Switch,False,
Shopee,758395205,get_category,101086,100697,Gameboy,Game Gameboy,False,
Shopee,758395205,get_category,101085,100697,Nintendo DS,Game Nintendo DS,False,
Shopee,758395205,get_category,101084,100697,Wii,Game Wii,False,
Shopee,758395205,get_category,101083,100697,Xbox,Game Xbox,False,
Shopee,758395205,get_category,101082,100697,Playstation,Game Playstation,False,
Shopee,758395205,get_category,100696,100634,Console Accessories,Phụ kiện console,False,
Shopee,758395205,get_category,100695,100634,Console Machines,Máy chơi game,True,
Shopee,758395205,get_category,101081,100695,Others,Khác,False,
Shopee,758395205,get_category,101080,100695,PSP,PSP,False,
Shopee,758395205,get_category,101079,100695,PS Vita,PS Vita,False,
Shopee,758395205,get_category,101078,100695,Switch,Switch,False,
Shopee,758395205,get_category,101077,100695,Gameboy,Gameboy,False,
Shopee,758395205,get_category,101076,100695,Nintendo DS,Nintendo DS,False,
Shopee,758395205,get_category,101075,100695,Wii,Wii,False,
Shopee,758395205,get_category,101074,100695,Xbox,Xbox,False,
Shopee,758395205,get_category,101073,100695,Playstation,Playstation,False,
Shopee,758395205,get_category,100635,0,Cameras & Drones,Cameras & Flycam,True,
Shopee,758395205,get_category,100707,100635,Others,Khác,False,
Shopee,758395205,get_category,100706,100635,Drone Accessories,Phụ kiện Flycam,False,
Shopee,758395205,get_category,100705,100635,Drones,Flycam,False,
Shopee,758395205,get_category,100704,100635,Camera Care,Phụ kiện chăm sóc máy ảnh,True,
Shopee,758395205,get_category,101126,100704,Others,Khác,False,
Shopee,758395205,get_category,101125,100704,Lenspens & Brushes,Bút lau & bàn chải làm sạch ống kính,False,
Shopee,758395205,get_category,101124,100704,Blowers,Bóng thổi bụi,False,
Shopee,758395205,get_category,101123,100704,Silica Gel,Gói hút ẩm,False,
Shopee,758395205,get_category,101122,100704,Cleaning Kit,Bộ vệ sinh máy ảnh,False,
Shopee,758395205,get_category,101121,100704,Dry Boxes & Cabinets,Tủ & hộp chống ẩm,False,
Shopee,758395205,get_category,100703,100635,Camera Accessories,Phụ kiện máy ảnh,True,
Shopee,758395205,get_category,101120,100703,Others,Khác,False,
Shopee,758395205,get_category,101119,100703,"Tripods, Monopods, & Accessories",Chân máy ảnh,False,
Shopee,758395205,get_category,101118,100703,Batteries & Battery Grips,Đế pin,False,
Shopee,758395205,get_category,101117,100703,Battery Chargers,Bộ sạc pin,False,
Shopee,758395205,get_category,101116,100703,Camera Cases & Bags,Túi đựng máy ảnh,False,
Shopee,758395205,get_category,101115,100703,Photo Printers,Máy in ảnh,False,
Shopee,758395205,get_category,101114,100703,Photo Films & Papers,Giấy & phim in ảnh,False,
Shopee,758395205,get_category,101113,100703,Lighting & Studio Equipments,Thiết bị ánh sáng và phòng chụp,False,
Shopee,758395205,get_category,101112,100703,Gimbals & Stabilizers,Tay cầm chống rung,False,
Shopee,758395205,get_category,101111,100703,Flash Accessories,Phụ kiện đèn Flash,True,
Shopee,758395205,get_category,102023,101111,Others,Khác,False,
Shopee,758395205,get_category,102022,101111,Flash Diffusers,Dụng cụ tản sáng,False,
Shopee,758395205,get_category,102021,101111,Flash Triggers,Thiết bị kích đèn,False,
Shopee,758395205,get_category,101110,100703,Flashes,Đèn Flash,False,
Shopee,758395205,get_category,100702,100635,Lens Accessories,Phụ kiện ống kính,True,
Shopee,758395205,get_category,101109,100702,Others,Khác,False,
Shopee,758395205,get_category,101108,100702,Lens Hoods,Loa che sáng ống kính,False,
Shopee,758395205,get_category,101107,100702,Filters,Kính lọc,False,
Shopee,758395205,get_category,101106,100702,Lens Caps,Nắp ống kính,False,
Shopee,758395205,get_category,101105,100702,Lens Mount & Adaptors,Ngàm ống kính & Ngàm chuyển đổi ống,False,
Shopee,758395205,get_category,100701,100635,Lenses,Ống kính,False,
Shopee,758395205,get_category,100700,100635,Security Cameras & Systems,Camera giám sát,True,
Shopee,758395205,get_category,101104,100700,Others,Khác,False,
Shopee,758395205,get_category,101102,100700,Dummy Cameras,Camera giả chống trộm,False,
Shopee,758395205,get_category,101101,100700,DVRs,Đầu ghi hình,False,
Shopee,758395205,get_category,101100,100700,CCTV Security Cameras,Camera giám sát kết nối internet,False,
Shopee,758395205,get_category,100699,100635,Cameras,Máy ảnh,True,
Shopee,758395205,get_category,101099,100699,Others,Khác,False,
Shopee,758395205,get_category,101098,100699,DSLRs,Máy ảnh cơ/DSLRs,False,
Shopee,758395205,get_category,101097,100699,Analog Cameras,Máy ảnh film,False,
Shopee,758395205,get_category,101096,100699,Instant Cameras,Máy ảnh chụp lấy liền,False,
Shopee,758395205,get_category,101095,100699,Video Camcorders,Máy quay phim,False,
Shopee,758395205,get_category,101094,100699,Action Cameras,Máy quay hành động,False,
Shopee,758395205,get_category,101093,100699,Mirrorless Cameras,Máy ảnh không gương lật,False,
Shopee,758395205,get_category,101092,100699,Point & Shoot,Máy ảnh kỹ thuật số,False,
Shopee,758395205,get_category,100636,0,Home & Living,Nhà cửa & Đời sống,True,
Shopee,758395205,get_category,100724,100636,Others,Khác,False,
Shopee,758395205,get_category,100723,100636,Fengshui & Religious Supplies,"Đồ thờ cúng, đồ phong thủy",False,
Shopee,758395205,get_category,100722,100636,Party Supplies,Trang trí tiệc tùng,True,
Shopee,758395205,get_category,101270,100722,Others,Khác,False,
Shopee,758395205,get_category,101269,100722,Sashes,Băng đeo chéo,False,
Shopee,758395205,get_category,101268,100722,Party Hats & Masks,"Mũ, mặt nạ dự tiệc",False,
Shopee,758395205,get_category,101267,100722,Disposable Tableware,"Chén, đĩa dùng một lần",False,
Shopee,758395205,get_category,101266,100722,Cards,Thiệp,False,
Shopee,758395205,get_category,101265,100722,Backdrops & Banners,"Phông nền, biểu ngữ",False,
Shopee,758395205,get_category,101264,100722,Wooden Clips,Kẹp gỗ,False,
Shopee,758395205,get_category,101263,100722,Balloons,Bong bóng,False,
Shopee,758395205,get_category,100721,100636,Home Organizers,Sắp xếp nhà cửa,True,
Shopee,758395205,get_category,101262,100721,Others,Khác,False,
Shopee,758395205,get_category,101261,100721,Tissue Holders,Hộp khăn giấy,False,
Shopee,758395205,get_category,101260,100721,Jewelry Organizers,Hộp đựng trang sức,False,
Shopee,758395205,get_category,101259,100721,Wardrobe Organizers,Sắp xếp tủ quần áo,False,
Shopee,758395205,get_category,101258,100721,Desk Organizers,Kệ sách để bàn,False,
Shopee,758395205,get_category,101257,100721,Laundry Bags & Baskets,"Túi giặt, giỏ đựng quần áo",False,
Shopee,758395205,get_category,101256,100721,Hooks,Móc treo,False,
Shopee,758395205,get_category,101255,100721,Shoe Storage Boxes,"Kệ giày, hộp giày",False,
Shopee,758395205,get_category,101254,100721,"Storage Boxes, Bags & Baskets","Hộp đựng, giỏ đựng đồ",False,
Shopee,758395205,get_category,101253,100721,Hangers & Pegs,Mắc áo,False,
Shopee,758395205,get_category,100720,100636,Safety & Security,Bảo hộ gia đình,True,
Shopee,758395205,get_category,101252,100720,Others,Khác,False,
Shopee,758395205,get_category,101251,100720,Door Hardware & Locks,"Khóa, ổ khóa",False,
Shopee,758395205,get_category,101250,100720,Fire Fighting Equipments,Thiết bị chữa cháy,False,
Shopee,758395205,get_category,101249,100720,Safes,Két sắt,False,
Shopee,758395205,get_category,100719,100636,Lighting,Đèn,False,
Shopee,758395205,get_category,100718,100636,Dinnerware,Bộ đồ bàn ăn,True,
Shopee,758395205,get_category,101248,100718,Others,Khác,False,
Shopee,758395205,get_category,101247,100718,Placemats & Coasters,"Khay, tấm lót bàn ăn",False,
Shopee,758395205,get_category,101246,100718,Food Covers,Lồng bàn,False,
Shopee,758395205,get_category,101245,100718,Straws,Ống hút,False,
Shopee,758395205,get_category,101244,100718,Cutleries,Bộ dao kéo,False,
Shopee,758395205,get_category,101243,100718,Plates,Dĩa,False,
Shopee,758395205,get_category,101242,100718,Bowls,Tô,False,
Shopee,758395205,get_category,101241,100718,Water Bottles & Accessories,Bình nước & phụ kiện,False,
Shopee,758395205,get_category,101240,100718,"Cups, Mugs & Glasses","Cốc, ly, tách uống nước",False,
Shopee,758395205,get_category,101239,100718,Tea Pots & Sets,Bộ ấm trà,False,
Shopee,758395205,get_category,101238,100718,"Jugs, Pitchers & Accessories",Bình nước,False,
Shopee,758395205,get_category,100717,100636,Kitchenware,Dụng cụ nhà bếp,True,
Shopee,758395205,get_category,101237,100717,Others,Khác,False,
Shopee,758395205,get_category,101235,100717,Sealers,Dụng cụ hút chân không,False,
Shopee,758395205,get_category,101234,100717,Kitchen Weighing Scales,Cân nhà bếp,False,
Shopee,758395205,get_category,101233,100717,"Graters, Peelers & Cutters","Bàn nạo, dụng cụ bào, cắt",False,
Shopee,758395205,get_category,101232,100717,Strainers,Dụng cụ lọc,False,
Shopee,758395205,get_category,101231,100717,Measuring Glasses & Spoons,Dụng cụ đo lường,False,
Shopee,758395205,get_category,101230,100717,Can & Bottle Openers,Dụng cụ mở hộp,False,
Shopee,758395205,get_category,101229,100717,Whisks & Beaters,Phới đánh trứng,False,
Shopee,758395205,get_category,101228,100717,Knives & Kitchen Scissors,Dao & kéo,False,
Shopee,758395205,get_category,101227,100717,Chopping Boards,Thớt,False,
Shopee,758395205,get_category,101226,100717,Spatulas & Cooking Tweezers,Cây vét bột & đồ gắp thức ăn,False,
Shopee,758395205,get_category,101225,100717,Aprons & Kitchen Gloves,Tạp dề & găng tay nấu nướng,False,
Shopee,758395205,get_category,101224,100717,Kitchen Racks,Kệ để đồ nhà bếp,False,
Shopee,758395205,get_category,101223,100717,"Tea, Coffee & Bartending Equipments","Dụng cụ pha trà, cà phê",False,
Shopee,758395205,get_category,101222,100717,Aluminium Foil,Giấy bạc,False,
Shopee,758395205,get_category,101221,100717,Cling Wrap,Màng bọc thực phẩm,False,
Shopee,758395205,get_category,101220,100717,Food Storage,Hộp đựng thực phẩm,False,
Shopee,758395205,get_category,101219,100717,Pots,Nồi,False,
Shopee,758395205,get_category,101218,100717,Pans,Chảo,False,
Shopee,758395205,get_category,101217,100717,Bakewares & Decorations,Dụng cụ nướng & trang trí bánh,False,
Shopee,758395205,get_category,101216,100717,Grills & Accessories,Lò nướng & phụ kiện,False,
Shopee,758395205,get_category,100716,100636,Home Care Supplies,Dụng cụ chăm sóc nhà cửa,True,
Shopee,758395205,get_category,101215,100716,Others,Khác,False,
Shopee,758395205,get_category,101214,100716,Laundry Care,Phụ kiện giặt là,True,
Shopee,758395205,get_category,101815,101214,Others,Khác,False,
Shopee,758395205,get_category,101814,101214,Detergents,Nước giặt,False,
Shopee,758395205,get_category,101813,101214,Fabric Conditioners & Softeners,Nước xả,False,
Shopee,758395205,get_category,101812,101214,Fabric Fragrances,Chất làm thơm quần áo,False,
Shopee,758395205,get_category,101213,100716,Cleaning Agents,Chất tẩy rửa,False,
Shopee,758395205,get_category,101212,100716,Toilet Paper,Giấy vệ sinh,False,
Shopee,758395205,get_category,101211,100716,Tissue & Paper Towels,"Khăn giấy, giấy ướt",False,
Shopee,758395205,get_category,101210,100716,Pest & Weed Control,Thuốc và dụng cụ diệt côn trùng,False,
Shopee,758395205,get_category,101209,100716,Cleaning Cloths,Khăn vệ sinh,False,
Shopee,758395205,get_category,101208,100716,Plastic Bags & Trash Bags,Túi nilon & túi rác,False,
Shopee,758395205,get_category,101207,100716,Trash & Recycling Bins,Thùng rác,False,
Shopee,758395205,get_category,101206,100716,Sponges & Scouring Pads,"Miếng bọt biển, miếng chà vệ sinh",False,
Shopee,758395205,get_category,101205,100716,"Basins, Buckets & Water Dippers","Chậu, xô & gáo nước",False,
Shopee,758395205,get_category,101204,100716,Mops,Cây lau nhà,False,
Shopee,758395205,get_category,101203,100716,Dusters,Chổi phủi bụi,False,
Shopee,758395205,get_category,101202,100716,Brooms,Chổi,False,
Shopee,758395205,get_category,101201,100716,Cleaning Brushes,Bàn chải vệ sinh,False,
Shopee,758395205,get_category,101200,100716,Clotheslines & Drying Racks,Dây phơi & giá phơi quần áo,False,
Shopee,758395205,get_category,100715,100636,Tools & Home Improvement,Dụng cụ & Thiết bị tiện ích,True,
Shopee,758395205,get_category,101199,100715,Others,Khác,False,
Shopee,758395205,get_category,101198,100715,Doors & Windows,Cửa & cửa sổ,False,
Shopee,758395205,get_category,101197,100715,Construction Materials,Vật liệu xây dựng,False,
Shopee,758395205,get_category,101196,100715,"Shades, Awnings & Tarpaulins","Mái hiên, bạt phủ",False,
Shopee,758395205,get_category,101195,100715,Trollies,Xe đẩy,False,
Shopee,758395205,get_category,101194,100715,Ladders,Thang,False,
Shopee,758395205,get_category,101193,100715,"Air Pumps, Parts & Accessories",Máy bơm khí & phụ kiện,False,
Shopee,758395205,get_category,101192,100715,"Water Pumps, Parts & Accessories",Máy bơm nước & phụ kiện,False,
Shopee,758395205,get_category,101191,100715,Tools,Dụng cụ,True,
Shopee,758395205,get_category,101811,101191,Others,Khác,False,
Shopee,758395205,get_category,101810,101191,Blowers,Máy thổi,False,
Shopee,758395205,get_category,101809,101191,Power Welding Tools,Dụng cụ hàn điện,False,
Shopee,758395205,get_category,101808,101191,"Sandpaper, Power Sanders & Accessories","Giấy nhám, máy chà nhám và phụ kiện",False,
Shopee,758395205,get_category,101807,101191,Air Compressors,Máy nén khí,False,
Shopee,758395205,get_category,101806,101191,Rangefinders,Máy đo khoảng cách,False,
Shopee,758395205,get_category,101805,101191,Levels & Measuring Wheels,Ống thăng bằng & bánh xe đo,False,
Shopee,758395205,get_category,101804,101191,Electrical Testers & Multimeters,Máy đo điện & đồng hồ vạn năng,False,
Shopee,758395205,get_category,101803,101191,Power Generators,Máy phát điện,False,
Shopee,758395205,get_category,101802,101191,Pressure Washers,Máy rửa áp lực nước,False,
Shopee,758395205,get_category,101801,101191,"Saws, Cut-off Machines & Grinders","Cưa, máy cắt & máy mài",False,
Shopee,758395205,get_category,101800,101191,"Drills, Screwdrivers & Accessories","Máy khoan, máy vặn vít & phụ kiện",False,
Shopee,758395205,get_category,101799,101191,"Nails, Screws & Fasteners","Đinh, vít & chốt",False,
Shopee,758395205,get_category,101798,101191,Pliers,Kìm,False,
Shopee,758395205,get_category,101797,101191,Hammers,Búa,False,
Shopee,758395205,get_category,101796,101191,Spanner Sets,Bộ cờ lê,False,
Shopee,758395205,get_category,101795,101191,Measuring Tapes,Dụng cụ đo lường,False,
Shopee,758395205,get_category,101794,101191,Tool Boxes,Hộp dụng cụ cầm tay,False,
Shopee,758395205,get_category,101190,100715,Wall Paints & Coatings,Sơn & chất chống thấm tường,False,
Shopee,758395205,get_category,101189,100715,Roofing & Flooring,Mái & sàn,False,
Shopee,758395205,get_category,101188,100715,Sinks & Water Taps,Chậu rửa & vòi nước,False,
Shopee,758395205,get_category,101187,100715,"Protective Gloves, Goggles & Masks","Găng tay, kính bảo hộ & mặt nạ",False,
Shopee,758395205,get_category,101186,100715,Industrial Adhesives & Tapes,Keo & chất kết chính công nghiệp,False,
Shopee,758395205,get_category,100714,100636,Gardening,Làm vườn,True,
Shopee,758395205,get_category,101185,100714,Lawn Mowers,"Máy cắt cỏ, dụng cụ cắt cỏ",False,
Shopee,758395205,get_category,101184,100714,Others,Khác,False,
Shopee,758395205,get_category,101183,100714,Gardening Tools,Dụng cụ làm vườn,False,
Shopee,758395205,get_category,101182,100714,Irrigation Systems,Hệ thống tưới nước,False,
Shopee,758395205,get_category,101181,100714,Pots & Planters,Chậu cây,False,
Shopee,758395205,get_category,101180,100714,Seeds & Bulbs,Hạt giống & chất hỗ trợ trồng cây,False,
Shopee,758395205,get_category,101179,100714,Fertilizer,Phân bón,False,
Shopee,758395205,get_category,101178,100714,Garden Soils & Growing Media,Đất trồng,False,
Shopee,758395205,get_category,101177,100714,Garden Decorations,Trang trí vườn,False,
Shopee,758395205,get_category,101176,100714,Plants,Cây cảnh,False,
Shopee,758395205,get_category,100713,100636,Furniture,Nội thất,True,
Shopee,758395205,get_category,101175,100713,Others,Khác,False,
Shopee,758395205,get_category,101174,100713,Shelves & Racks,Kệ & Giá,False,
Shopee,758395205,get_category,101173,100713,Cupboards & Cabinets,Tủ bếp,False,
Shopee,758395205,get_category,101172,100713,Sofas,Ghế sofa,False,
Shopee,758395205,get_category,101171,100713,"Benches, Chairs & Stools","Ghế, ghế dài, ghế đẩu",False,
Shopee,758395205,get_category,101170,100713,Wardrobes,Tủ quần áo,False,
Shopee,758395205,get_category,101169,100713,Desks & Tables,Bàn,False,
Shopee,758395205,get_category,101168,100713,Bed Frames & Headboards,"Giường, khung giường",False,
Shopee,758395205,get_category,101167,100713,Doorstoppers,Miếng chặn cửa,False,
Shopee,758395205,get_category,101166,100713,Cushions,Đệm ngồi,False,
Shopee,758395205,get_category,100712,100636,"Hand Warmers, Hot Water Bags & Ice Bags",Túi làm ấm,False,
Shopee,758395205,get_category,100711,100636,Decoration,Trang trí nhà cửa,True,
Shopee,758395205,get_category,101165,100711,Others,Khác,False,
Shopee,758395205,get_category,101164,100711,Table Cloths,Khăn trải bàn,False,
Shopee,758395205,get_category,101163,100711,Mirrors,Gương,False,
Shopee,758395205,get_category,101162,100711,Candles & Candleholders,Nến & đồ đựng nến,False,
Shopee,758395205,get_category,101161,100711,Vases & Vessels,Bình trang trí,False,
Shopee,758395205,get_category,101160,100711,Carpets & Rugs,Thảm trải sàn,False,
Shopee,758395205,get_category,101159,100711,Floor Mats,Thảm chùi chân,False,
Shopee,758395205,get_category,101158,100711,Clocks,Đồng hồ,False,
Shopee,758395205,get_category,101157,100711,Wallpapers & Wall Stickers,"Decal, tranh dán tường",False,
Shopee,758395205,get_category,101156,100711,Photo Frames & Wall Decoration,Khung ảnh & vật trang trí tường,False,
Shopee,758395205,get_category,101155,100711,Curtains & Blinds,"Rèm cửa, màn che",False,
Shopee,758395205,get_category,101154,100711,Furniture & Appliance Covers,Vỏ bọc nội thất,False,
Shopee,758395205,get_category,101153,100711,Flowers,Hoa trang trí,False,
Shopee,758395205,get_category,100710,100636,Bedding,Chăn ga gối nệm,True,
Shopee,758395205,get_category,101152,100710,Others,Khác,False,
Shopee,758395205,get_category,101151,100710,Bolsters,Gối ôm,False,
Shopee,758395205,get_category,101150,100710,Mosquito Nets,Mùng/ Màn chống muỗi,False,
Shopee,758395205,get_category,101149,100710,Mattresses,Nệm,False,
Shopee,758395205,get_category,101148,100710,"Bedsheets, Pillowcases & Bolster Cases","Ga trải giường, vỏ gối",False,
Shopee,758395205,get_category,101147,100710,Pillows,Gối,False,
Shopee,758395205,get_category,101146,100710,"Blankets, Comforters & Quilts","Chăn, mền",False,
Shopee,758395205,get_category,101145,100710,Mattress Protectors & Toppers,"Tấm bảo vệ nệm, topper",False,
Shopee,758395205,get_category,101144,100710,Cooling Mats,Chiếu điều hòa,False,
Shopee,758395205,get_category,100709,100636,Bathrooms,Đồ dùng phòng tắm,True,
Shopee,758395205,get_category,101143,100709,Others,Khác,False,
Shopee,758395205,get_category,101142,100709,Shower Caps,Mũ tắm,False,
Shopee,758395205,get_category,101141,100709,Safety Handles,Tay cầm an toàn,False,
Shopee,758395205,get_category,101140,100709,Shower Seats & Commodes,"Ghế nhà tắm, ghế chống trượt",False,
Shopee,758395205,get_category,101139,100709,Shower Curtains,Rèm cửa nhà tắm,False,
Shopee,758395205,get_category,101138,100709,Bath Brushes & Loofahs,Bông tắm,False,
Shopee,758395205,get_category,101137,100709,Showerheads & Bidet Sprays,Vòi sen & vòi xịt vệ sinh,False,
Shopee,758395205,get_category,101136,100709,Towels & Bathrobes,"Khăn mặt, khăn tắm, áo choàng tắm",True,
Shopee,758395205,get_category,101793,101136,Others,Khác,False,
Shopee,758395205,get_category,101792,101136,Bath Robes,Áo choàng tắm,False,
Shopee,758395205,get_category,101791,101136,Face & Hand Towels,Khăn mặt,False,
Shopee,758395205,get_category,101790,101136,Bath Towels,Khăn tắm,False,
Shopee,758395205,get_category,101135,100709,Bathtubs,Bồn tắm,False,
Shopee,758395205,get_category,101134,100709,Bathroom Racks & Cabinets,Kệ để đồ phòng tắm,False,
Shopee,758395205,get_category,101133,100709,"Soap Dispensers, Holders & Boxes",Kệ đựng xà phòng,False,
Shopee,758395205,get_category,101132,100709,Toothbrush Holders & Toothpaste Dispensers,"Kệ đựng bàn chải, kệ nhả kem đánh răng",False,
Shopee,758395205,get_category,101131,100709,"Toilet Bowls, Seats & Covers","Bồn cầu, ghế và nắp bồn cầu",False,
Shopee,758395205,get_category,100708,100636,Home Fragrance & Aromatherapy,"Chất khử mùi, làm thơm nhà",True,
Shopee,758395205,get_category,101130,100708,Others,Khác,False,
Shopee,758395205,get_category,101129,100708,"Diffusers, Humidifiers & Oil Burners","Máy khuếch tán, tạo ẩm & xông tinh dầu",False,
Shopee,758395205,get_category,101128,100708,Essential Oils,Tinh dầu thơm,False,
Shopee,758395205,get_category,101127,100708,Air Fresheners & Home Fragrance,"Chất khử mùi, làm thơm",False,
Shopee,758395205,get_category,100637,0,Sports & Outdoors,Thể Thao & Dã Ngoại,True,
Shopee,758395205,get_category,100729,100637,Others,Khác,False,
Shopee,758395205,get_category,100728,100637,Sports & Outdoor Accessories,Phụ Kiện Thể Thao & Dã Ngoại,True,
Shopee,758395205,get_category,101329,100728,Others,Phụ Kiện Khác,False,
Shopee,758395205,get_category,101328,100728,Gym Protective Gears,Đồ Bảo Hộ Gym,False,
Shopee,758395205,get_category,101327,100728,Training Equipments,Phụ Kiện Tập Luyện,False,
Shopee,758395205,get_category,101326,100728,Mouthguards & Sport Tapes,Dụng Cụ Bảo Vệ Miệng & Băng Keo Thể Thao,False,
Shopee,758395205,get_category,101325,100728,Umbrellas,Ô/Dù,False,
Shopee,758395205,get_category,101324,100728,Rain Coats,Áo Mưa,False,
Shopee,758395205,get_category,101323,100728,Dry Bags,Túi Chống Thấm,False,
Shopee,758395205,get_category,101322,100728,Sports & Outdoor Hats,Mũ Thể Thao & Dã Ngoại,False,
Shopee,758395205,get_category,101321,100728,Sports Headbands,Băng Đô Thể Thao,False,
Shopee,758395205,get_category,101320,100728,Sports Wristbands,Vòng Tay Thể Thao,False,
Shopee,758395205,get_category,101319,100728,Shoe Bags,Túi Đựng Giày,False,
Shopee,758395205,get_category,101318,100728,Stopwatches & Pedometers,Đồng Hồ Bấm Giây & Máy Đếm Bước Chân,False,
Shopee,758395205,get_category,100727,100637,Sports & Outdoor Apparels,Thời Trang Thể Thao & Dã Ngoại,True,
Shopee,758395205,get_category,101317,100727,Others,Khác,False,
Shopee,758395205,get_category,101316,100727,Kid's Sports Apparel,Thời Trang Thể Thao Trẻ Em,False,
Shopee,758395205,get_category,101315,100727,Sports Bras,Áo Lót Thể Thao,False,
Shopee,758395205,get_category,101314,100727,Swimming Attire,Đồ Bơi,True,
Shopee,758395205,get_category,101901,101314,Others,Đồ Bơi Khác,False,
Shopee,758395205,get_category,101900,101314,Rash Guards,Áo Bơi Kín,False,
Shopee,758395205,get_category,101899,101314,One-Piece Swimsuits,Đồ Bơi Một Mảnh,False,
Shopee,758395205,get_category,101898,101314,Bikini Sets,Bộ Bikini,False,
Shopee,758395205,get_category,101897,101314,Swimming Trunks,Quần Bơi,False,
Shopee,758395205,get_category,101313,100727,Bottoms,Quần Thể Thao,False,
Shopee,758395205,get_category,101312,100727,Jerseys,Áo CLB,False,
Shopee,758395205,get_category,101311,100727,T-shirts,Áo Thể Thao,False,
Shopee,758395205,get_category,101310,100727,Jackets,Áo Khoác,False,
Shopee,758395205,get_category,101309,100727,Sets,Bộ Đồ Thể Thao,False,
Shopee,758395205,get_category,100726,100637,Sports Footwear,Giày Thể Thao,True,
Shopee,758395205,get_category,101308,100726,Others,Giày Thể Thao Khác,False,
Shopee,758395205,get_category,101307,100726,Kid's Sport Shoes,Giày Thể Thao Trẻ Em,False,
Shopee,758395205,get_category,101306,100726,Soccer Shoes,Giày Bóng Đá,False,
Shopee,758395205,get_category,101305,100726,Hiking Shoes,Giày Dã Ngoại,False,
Shopee,758395205,get_category,101304,100726,Futsal Shoes,Giày Futsal,False,
Shopee,758395205,get_category,101303,100726,Badminton Shoes,Giày Cầu Lông,False,
Shopee,758395205,get_category,101302,100726,Volleyball Shoes,Giày Bóng Chuyền,False,
Shopee,758395205,get_category,101301,100726,Tennis Shoes,Giày Tennis,False,
Shopee,758395205,get_category,101300,100726,Training Shoes,Giày Tập Luyện,False,
Shopee,758395205,get_category,101299,100726,Running Shoes,Giày Chạy Bộ,False,
Shopee,758395205,get_category,101298,100726,Basketball Shoes,Giày Bóng Rổ,False,
Shopee,758395205,get_category,100725,100637,Sports & Outdoor Recreation Equipments,Dụng Cụ Thể Thao & Dã Ngoại,True,
Shopee,758395205,get_category,101297,100725,Others,Môn Thể Thao Khác,False,
Shopee,758395205,get_category,101296,100725,Darts,Ném Phi Tiêu,False,
Shopee,758395205,get_category,101295,100725,Fitness Equipment,Thiết Bị Thể Thao,True,
Shopee,758395205,get_category,101896,101295,Others,Khác,False,
Shopee,758395205,get_category,101895,101295,Pull Up & Push Up Bars,Xà & Dụng Cụ Chống Đẩy,False,
Shopee,758395205,get_category,101894,101295,Ab Rollers,Con Lăn Tập Bụng,False,
Shopee,758395205,get_category,101893,101295,Fitness Machines,Máy Tập,False,
Shopee,758395205,get_category,101892,101295,Gym Balls,Bóng Tập Yoga & Gym,False,
Shopee,758395205,get_category,101891,101295,Skipping Ropes,Dây Nhảy,False,
Shopee,758395205,get_category,101890,101295,Weight Training,Tạ Tập,False,
Shopee,758395205,get_category,101294,100725,Yoga & Pilates,Yoga & Pilates,True,
Shopee,758395205,get_category,101889,101294,Others,Khác,False,
Shopee,758395205,get_category,101888,101294,Resistance Bands,Dây Đàn Hồi,False,
Shopee,758395205,get_category,101887,101294,"Yoga Blocks, Rings & Foam Rollers",Dụng Cụ Hỗ Trợ Yoga,False,
Shopee,758395205,get_category,101886,101294,Yoga Mats,Thảm Yoga,False,
Shopee,758395205,get_category,101293,100725,Boating,Chèo Thuyền,False,
Shopee,758395205,get_category,101292,100725,Swimming & Diving,Bơi Lội & Lặn,True,
Shopee,758395205,get_category,101885,101292,Others,Khác,False,
Shopee,758395205,get_category,101884,101292,Life Jackets,Áo Phao,False,
Shopee,758395205,get_category,101883,101292,Flippers,Chân Vịt Lặn,False,
Shopee,758395205,get_category,101882,101292,Diving Masks,Mặt Nạ Lặn,False,
Shopee,758395205,get_category,101881,101292,Diving Flashlights,Đèn Lặn,False,
Shopee,758395205,get_category,101880,101292,Swimming Boards,Ván Tập Bơi,False,
Shopee,758395205,get_category,101879,101292,Swimming Goggles,Kính Bơi,False,
Shopee,758395205,get_category,101878,101292,Swimming Caps,Mũ Bơi,False,
Shopee,758395205,get_category,101291,100725,Ice Skating & Winter Sports,Trượt Tuyết & Thể Thao Mùa Đông,False,
Shopee,758395205,get_category,101290,100725,Surfing & Wakeboarding,Lướt Ván,False,
Shopee,758395205,get_category,101289,100725,Billiards,Bida,False,
Shopee,758395205,get_category,101288,100725,Rugby,Bóng Bầu Dục,False,
Shopee,758395205,get_category,101287,100725,Shooting & Survival Games,Bắn Súng & Game Sinh Tồn,False,
Shopee,758395205,get_category,101286,100725,Squash,Bóng Quần,False,
Shopee,758395205,get_category,101285,100725,Baseball & Softball,Bóng Chày & Bóng Ném,False,
Shopee,758395205,get_category,101284,100725,Golf,Golf,True,
Shopee,758395205,get_category,101877,101284,Others,Khác,False,
Shopee,758395205,get_category,101876,101284,Golf Bags & Organizers,Túi Đựng Dụng Cụ Golf,False,
