platform,key,country_code,date,shop_id,shop_slug,shop_name,location,item_id,product_name,url,image_url,images,seller_flag,seller_flag_hash,image_overlay,image_overlay_hash,is_ad,is_sold_out,shopee_verified,ctime,price,price_original,price_before_promo,discount_percent,promotion_id,voucher_code,voucher_discount,voucher_start_time,voucher_end_time,voucher_min_spend,history_sold_value,monthly_sold_value,rating,rating_count,rating_count_detail,vouchers,brand,brand_id,catid,global_catids,liked_count,tier_variation_name,tier_variation_options,source_file,path_country_code,path_dataset,path_shop_id,ctime_num,discount_percent_num,price_num,voucher_min_spend_num,history_sold_value_num,voucher_discount_num,monthly_sold_value_num,price_original_num,voucher_start_time_num,liked_count_num,price_before_promo_num,catid_num,voucher_end_time_num,promotion_id_num,brand_id_num,rating_num,rating_count_num,is_ad_bool,is_sold_out_bool,shopee_verified_bool,image_overlay_count,seller_flag_hash_count,vouchers_count,tier_variation_options_count,seller_flag_count,global_catids_count,images_count,rating_count_detail_count,image_overlay_hash_count,product_name_clean,discount_amount_num
Shopee,,id,2026-07-02,1379527329,zoicy,ZOICY Official Store,KOTA JAKARTA TIMUR,51602803213,[BUNDLE 3 BOX LEBIH HEMAT] ZOICY Masker Wajah Mencerahkan 3Box 15 Pieces - Glowing Essence Face Sheet Mask l Melembapkan l Mengencangkan l Menutrisi l Menenangkan l Hyaluronic Acid l Niacinamide l Salicylic Acid l Witch Hazel l Centella l Purslane,https://shopee.co.id/product/1379527329/51602803213,https://down-id.img.susercontent.com/file/id-11134207-8224q-mi1dfw8fvvgjc6,"[""https://down-id.img.susercontent.com/file/id-11134207-8224q-mi1dfw8fvvgjc6"", ""https://down-id.img.susercontent.com/file/id-11134207-8224r-mi1dfw8k6dxee1"", ""https://down-id.img.susercontent.com/file/id-11134207-8224z-mi1dfw8k7shude"", ""https://down-id.img.susercontent.com/file/id-11134207-8224w-mi1dfw8k4zcyea"", ""https://down-id.img.susercontent.com/file/id-11134207-8224y-mi1d2euto45d7c"", ""https://down-id.img.susercontent.com/file/id-11134207-82250-mi1d2eutpipt20"", ""https://down-id.img.susercontent.com/file/id-11134207-8224s-mi1d2eutjwg1a7"", ""https://down-id.img.susercontent.com/file/id-11134207-82250-mi1dfw8k972a2c""]","[""OFFICIAL_SHOP""]","[""id-11134258-7r98z-lykpu80ygbvs76""]",FSS_New,id-11134258-7rbk3-maweakt6xm5nb0,False,False,False,1765268083,188000,348000,188000,46,10000013250,,,,,,514.0,104.0,4.98,150,"[0, 0, 0, 3, 147]",[],ZOICY,4851893,100630,"[100630, 100664, 100898]",422,,"[""""]",Dataset/DataRaw/country_code=id/dataset=products/shop_id=1379527329/products.csv,id,products,1379527329,1765268083,46,188000,,514,,104,348000,,422,188000,100630,,10000013250,4851893,4.98,150,false,false,false,0,1,0,1,1,3,8,5,0,[BUNDLE 3 BOX LEBIH HEMAT] ZOICY Masker Wajah Mencerahkan 3Box 15 Pieces - Glowing Essence Face Sheet Mask l Melembapkan l Mengencangkan l Menutrisi l Menenangkan l Hyaluronic Acid l Niacinamide l Salicylic Acid l Witch Hazel l Centella l Purslane,160000
Shopee,,id,2026-07-02,1379527329,zoicy,ZOICY Official Store,KOTA JAKARTA TIMUR,48051897514,[Masker Favorit Sandrina] [BPOM] ZOICY Masker Wajah Mencerahkan 5pcs 1 Box - Whitening Sheet Mask | Anti Kerut | Melembapkan l Mengencangkan | Menutrisi | Menenangkan | 3D Hyaluronic Acid Moisturizing | Niacinamide Brightening | Salicylic Acid | Centella,https://shopee.co.id/product/1379527329/48051897514,https://down-id.img.susercontent.com/file/id-11134207-8224z-mhbl6eqfhngt85,"[""https://down-id.img.susercontent.com/file/id-11134207-8224z-mhbl6eqfhngt85"", ""https://down-id.img.susercontent.com/file/id-11134207-8224q-mhbl6eqgdyj202"", ""https://down-id.img.susercontent.com/file/id-11134201-8224y-mhbl7tn174lpf5"", ""https://down-id.img.susercontent.com/file/id-11134207-8224y-mhbl6eqgi68e42"", ""https://down-id.img.susercontent.com/file/id-11134207-8224t-mhbl6eqgjksubd"", ""https://down-id.img.susercontent.com/file/id-11134207-8224x-mhbl6eqgkzdae7"", ""https://down-id.img.susercontent.com/file/id-11134207-8224u-mhbl6eqgmdxqdc""]","[""OFFICIAL_SHOP""]","[""id-11134258-7r98z-lykpu80ygbvs76""]",FSS_New,id-11134258-7rbk3-maweakt6xm5nb0,False,False,False,1763707437,68000,116000,75000,41,473899888562258,,,,,,482.0,34.0,4.923076923076923,182,"[0, 0, 0, 14, 168]",[],ZOICY,4851893,100630,"[100630, 100664, 100898]",478,Ukuran,"[""1Box | Only 58rb"", ""2 Box | 60%off"", ""5Box | 62%off""]",Dataset/DataRaw/country_code=id/dataset=products/shop_id=1379527329/products.csv,id,products,1379527329,1763707437,41,68000,,482,,34,116000,,478,75000,100630,,473899888562258,4851893,4.92307692308,182,false,false,false,0,1,0,3,1,3,7,5,0,[Masker Favorit Sandrina] [BPOM] ZOICY Masker Wajah Mencerahkan 5pcs 1 Box - Whitening Sheet Mask | Anti Kerut | Melembapkan l Mengencangkan | Menutrisi | Menenangkan | 3D Hyaluronic Acid Moisturizing | Niacinamide Brightening | Salicylic Acid | Centella,48000
Shopee,,id,2026-07-02,1379527329,zoicy,ZOICY Official Store,KOTA JAKARTA TIMUR,51302813419,[6BOX CUMA 368RB] ZOICY Hyaluronic Acid Moisturizing Mask 6 Box | 30 Pieces | Masker Wajah Melembabkan Mencerahkan Anti - aging Sheet Facial Masker Niacinamide Hydrating Moisturizing Hyaluronic Acid Salicylic Acid Exfoliation,https://shopee.co.id/product/1379527329/51302813419,https://down-id.img.susercontent.com/file/id-11134207-8224o-mjnurk86l98h7d,"[""https://down-id.img.susercontent.com/file/id-11134207-8224o-mjnurk86l98h7d"", ""https://down-id.img.susercontent.com/file/id-11134207-82252-mi1ectdhjy0x9b"", ""https://down-id.img.susercontent.com/file/id-11134207-82251-mi1ectdhlcldc2"", ""https://down-id.img.susercontent.com/file/id-11134207-8224y-mi1ectdhts015d"", ""https://down-id.img.susercontent.com/file/id-11134201-8224r-mi1eh6rol3bc8f"", ""https://down-id.img.susercontent.com/file/id-11134201-8224q-mi1eh98j785kf7"", ""https://down-id.img.susercontent.com/file/id-11134207-8224u-mi1ectdhsdfl78""]","[""OFFICIAL_SHOP""]","[""id-11134258-7r98z-lykpu80ygbvs76""]",FSS_New,id-11134258-7rbk3-maweakt6xm5nb0,False,False,False,1765269874,368000,696000,375000,47,473899888562258,,,,,,42.0,13.0,5.0,13,"[0, 0, 0, 0, 13]",[],ZOICY,4851893,100630,"[100630, 100664, 100898]",90,,"[""""]",Dataset/DataRaw/country_code=id/dataset=products/shop_id=1379527329/products.csv,id,products,1379527329,1765269874,47,368000,,42,,13,696000,,90,375000,100630,,473899888562258,4851893,5,13,false,false,false,0,1,0,1,1,3,7,5,0,[6BOX CUMA 368RB] ZOICY Hyaluronic Acid Moisturizing Mask 6 Box | 30 Pieces | Masker Wajah Melembabkan Mencerahkan Anti - aging Sheet Facial Masker Niacinamide Hydrating Moisturizing Hyaluronic Acid Salicylic Acid Exfoliation,328000
Shopee,,id,2026-07-02,1379527329,zoicy,ZOICY Official Store,KOTA JAKARTA TIMUR,24987588378,[Masker Rekomendasi Sandrina] ZOICY Masker Mencerah Wajah 1pcs - Glowing Essence Sheet Mask | Masker Mencerahkan Kulit | Hyaluronic Acid Melembapkan | Mengencangkan | Menutrisi | Menenangkan | Niacinamide l Salicylic Acid | Witch Hazel |Centella,https://shopee.co.id/product/1379527329/24987588378,https://down-id.img.susercontent.com/file/id-11134207-8224w-mjqdytttcglh9d,"[""https://down-id.img.susercontent.com/file/id-11134207-8224w-mjqdytttcglh9d"", ""https://down-id.img.susercontent.com/file/id-11134207-82250-mh92azap7a4p51"", ""https://down-id.img.susercontent.com/file/id-11134207-7ra0t-mbca2uotpbfid5"", ""https://down-id.img.susercontent.com/file/id-11134207-7ra0t-mbca2uojsj6ma3"", ""https://down-id.img.susercontent.com/file/id-11134207-7ra0q-mbca2uojtxr2ee"", ""https://down-id.img.susercontent.com/file/id-11134207-7ra0h-mbca2uotl3q6a3"", ""https://down-id.img.susercontent.com/file/id-11134207-7ra0i-mbca2uotmiam8d"", ""https://down-id.img.susercontent.com/file/id-11134207-7ra0t-mbca2uojr4m6b3"", ""https://down-id.img.susercontent.com/file/id-11134207-7ra0g-mbcbzh0wjrfdb9""]","[""OFFICIAL_SHOP""]","[""id-11134258-7r98z-lykpu80ygbvs76""]",FSS_New,id-11134258-7rbk3-maweakt6xm5nb0,False,False,False,1729843888,8000,38000,15000,79,473899888562258,,,,,,1000.0,,4.871794871794871,195,"[1, 0, 2, 17, 175]",[],ZOICY,4851893,100630,"[100630, 100664, 100898]",765,,"[""""]",Dataset/DataRaw/country_code=id/dataset=products/shop_id=1379527329/products.csv,id,products,1379527329,1729843888,79,8000,,1000,,,38000,,765,15000,100630,,473899888562258,4851893,4.87179487179,195,false,false,false,0,1,0,1,1,3,9,5,0,[Masker Rekomendasi Sandrina] ZOICY Masker Mencerah Wajah 1pcs - Glowing Essence Sheet Mask | Masker Mencerahkan Kulit | Hyaluronic Acid Melembapkan | Mengencangkan | Menutrisi | Menenangkan | Niacinamide l Salicylic Acid | Witch Hazel |Centella,30000
Shopee,,id,2026-07-02,1379527329,zoicy,ZOICY Official Store,KOTA JAKARTA TIMUR,28720143774,[Masker Andalan Sandrina] ZOICY Sheet Mask Hyaluronic Acid 5pcs 1 Box - Masker Wajah Mencerahkan Kulit | Whitening Essence Face Mask | Melembapkan | Mengencangkan | Menutrisi | Menenangkan | Anti-aging | Niacinamide | Salicylic Acid | Centella Purslane,https://shopee.co.id/product/1379527329/28720143774,https://down-id.img.susercontent.com/file/id-11134207-8224r-mjqdytttb211e9,"[""https://down-id.img.susercontent.com/file/id-11134207-8224r-mjqdytttb211e9"", ""https://down-id.img.susercontent.com/file/id-11134207-7ra0q-mcaafwty7fy3fa"", ""https://down-id.img.susercontent.com/file/id-11134207-7ra0k-mcaafwtyegsb53"", ""https://down-id.img.susercontent.com/file/id-11134207-7ra0j-mcaafwtya92z0c"", ""https://down-id.img.susercontent.com/file/id-11134207-7ra0r-mcaafwtybnnf64"", ""https://down-id.img.susercontent.com/file/id-11134207-7ra0i-mcaafwtyd27vee"", ""https://down-id.img.susercontent.com/file/id-11134207-7ra0g-mcaafwty8uij1f"", ""https://down-id.img.susercontent.com/file/id-11134207-8224p-mgz2rhj6czdaa7"", ""https://down-id.img.susercontent.com/file/id-11134207-7ra0s-mcaafwtyfvcraa""]","[""OFFICIAL_SHOP""]","[""id-11134258-7r98z-lykpu80ygbvs76""]",FSS_New,id-11134258-7rbk3-maweakt6xm5nb0,False,False,False,1733735075,68000,136000,75000,50,473899888562258,,,,,,7000.0,116.0,4.928703703703704,2166,"[1, 1, 15, 117, 2032]",[],ZOICY,4851893,100630,"[100630, 100664, 100898]",5862,,"[""""]",Dataset/DataRaw/country_code=id/dataset=products/shop_id=1379527329/products.csv,id,products,1379527329,1733735075,50,68000,,7000,,116,136000,,5862,75000,100630,,473899888562258,4851893,4.9287037037,2166,false,false,false,0,1,0,1,1,3,9,5,0,[Masker Andalan Sandrina] ZOICY Sheet Mask Hyaluronic Acid 5pcs 1 Box - Masker Wajah Mencerahkan Kulit | Whitening Essence Face Mask | Melembapkan | Mengencangkan | Menutrisi | Menenangkan | Anti-aging | Niacinamide | Salicylic Acid | Centella Purslane,68000
Shopee,,id,2026-07-02,1379527329,zoicy,ZOICY Official Store,KOTA JAKARTA TIMUR,29365482743,ZOICY Tea Tree Energy Essence 30ml | Acne Care Facial Serum Niacinamide Centella White Glow Brightening Lighten Acne Marks Anti-inflammatory and Anti-redness,https://shopee.co.id/product/1379527329/29365482743,https://down-id.img.susercontent.com/file/id-11134207-81ztg-mefehy0hjm6e50,"[""https://down-id.img.susercontent.com/file/id-11134207-81ztg-mefehy0hjm6e50"", ""https://down-id.img.susercontent.com/file/id-11134207-7rasa-m5cq72nymji8ba"", ""https://down-id.img.susercontent.com/file/id-11134207-7rash-m5cq72nygx8ge0"", ""https://down-id.img.susercontent.com/file/id-11134207-7rasj-m5cq72nyibsw9d"", ""https://down-id.img.susercontent.com/file/id-11134207-7rasg-m5cq72nyjqdcb5"", ""https://down-id.img.susercontent.com/file/id-11134207-7rasf-m5cq72nye43k69"", ""https://down-id.img.susercontent.com/file/id-11134207-7rasm-m5cq72nyny2o29"", ""https://down-id.img.susercontent.com/file/id-11134207-7rasc-m404x07nw3a17e"", ""https://down-id.img.susercontent.com/file/id-11134207-81ztf-mefehy0hntvq81""]","[""OFFICIAL_SHOP""]","[""id-11134258-7r98z-lykpu80ygbvs76""]",FSS_New,id-11134258-7rbk3-maweakt6xm5nb0,False,False,False,1729843114,148000,348000,155000,57,473899888562258,,,,,,49.0,1.0,5.0,20,"[0, 0, 0, 0, 20]",[],ZOICY,4851893,100630,"[100630, 100664, 100896]",70,,"[""""]",Dataset/DataRaw/country_code=id/dataset=products/shop_id=1379527329/products.csv,id,products,1379527329,1729843114,57,148000,,49,,1,348000,,70,155000,100630,,473899888562258,4851893,5,20,false,false,false,0,1,0,1,1,3,9,5,0,ZOICY Tea Tree Energy Essence 30ml | Acne Care Facial Serum Niacinamide Centella White Glow Brightening Lighten Acne Marks Anti-inflammatory and Anti-redness,200000
Shopee,,id,2026-07-02,1379527329,zoicy,ZOICY Official Store,KOTA JAKARTA TIMUR,28767473302,[BELI 2 GRATIS 4] ZOICY Tea Tree Toner+Essence 2 Pieces | Paket Perawatan Kulit Melembabkan Meredakan Kemerahan Antiinflamasi Mengecilkan Pori-pori Meringankan Bekas Jerawat Ceramide Mencerahkan Niacinamide Wajah Skincare,https://shopee.co.id/product/1379527329/28767473302,https://down-id.img.susercontent.com/file/id-11134207-7rasb-m40743bva7wq6e,"[""https://down-id.img.susercontent.com/file/id-11134207-7rasb-m40743bva7wq6e"", ""https://down-id.img.susercontent.com/file/id-11134207-7rasc-m40743bvefmy2a"", ""https://down-id.img.susercontent.com/file/id-11134207-7rasj-m40743bvfu7e1f"", ""https://down-id.img.susercontent.com/file/id-11134207-7ras9-m40743bvh8ruef"", ""https://down-id.img.susercontent.com/file/id-11134207-7ras8-m40743bvinca72"", ""https://down-id.img.susercontent.com/file/id-11134207-7rase-m40743bv607e37"", ""https://down-id.img.susercontent.com/file/id-11134207-7rasi-m40743bv8tcaf4"", ""https://down-id.img.susercontent.com/file/id-11134207-7rase-m40743bv7eru73""]","[""OFFICIAL_SHOP""]","[""id-11134258-7r98z-lykpu80ygbvs76""]",FSS_New,id-11134258-7rbk3-maweakt6xm5nb0,False,False,False,1731497467,218000,504000,225000,57,473899888562258,,,,,,6.0,3.0,5.0,3,"[0, 0, 0, 0, 3]",[],ZOICY,4851893,100630,"[100630, 100665]",23,,"[""""]",Dataset/DataRaw/country_code=id/dataset=products/shop_id=1379527329/products.csv,id,products,1379527329,1731497467,57,218000,,6,,3,504000,,23,225000,100630,,473899888562258,4851893,5,3,false,false,false,0,1,0,1,1,2,8,5,0,[BELI 2 GRATIS 4] ZOICY Tea Tree Toner+Essence 2 Pieces | Paket Perawatan Kulit Melembabkan Meredakan Kemerahan Antiinflamasi Mengecilkan Pori-pori Meringankan Bekas Jerawat Ceramide Mencerahkan Niacinamide Wajah Skincare,286000
Shopee,,id,2026-07-02,1379527329,zoicy,ZOICY Official Store,KOTA JAKARTA TIMUR,49163119181,[GIVEAWAY] ZOICY Tea Tree Moisturizing Toner 100ml Facial Wash Cleanser 10ml | Essence 50ml | Hyaluronic Acid Mask,https://shopee.co.id/product/1379527329/49163119181,https://down-id.img.susercontent.com/file/id-11134207-81ztl-mq33wcnvibync2,"[""https://down-id.img.susercontent.com/file/id-11134207-81ztl-mq33wcnvibync2"", ""https://down-id.img.susercontent.com/file/id-11134207-81ztd-mq33wcnvjqj317"", ""https://down-id.img.susercontent.com/file/id-11134207-81ztd-mq33wcnvfitrf8"", ""https://down-id.img.susercontent.com/file/id-11134207-81ztq-mq33wcnvgxe7ce""]","[""OFFICIAL_SHOP""]","[""id-11134258-7r98z-lykpu80ygbvs76""]",FSS_New,id-11134258-7rbk3-maweakt6xm5nb0,False,False,False,1782807913,9999999,9999999,9999999,,0,,,,,,,,0.0,0,"[0, 0, 0, 0, 0]","[""Produk Baru""]",ZOICY,4851893,100630,"[100630, 100664, 100892]",1,Ukuran,"[""Toner 100ml"", ""Essence 30ml"", ""Cleanser 10ml"", ""Essence 5ml"", ""Mask 1pc"", ""Mask 2pc""]",Dataset/DataRaw/country_code=id/dataset=products/shop_id=1379527329/products.csv,id,products,1379527329,1782807913,,9999999,,,,,9999999,,1,9999999,100630,,0,4851893,0,0,false,false,false,0,1,1,6,1,3,4,5,0,[GIVEAWAY] ZOICY Tea Tree Moisturizing Toner 100ml Facial Wash Cleanser 10ml | Essence 50ml | Hyaluronic Acid Mask,0
Shopee,,id,2026-07-02,1379527329,zoicy,ZOICY Official Store,KOTA JAKARTA TIMUR,40132174046,"[BPOM] [BELI 1 GRATIS 2PC MASKER] ZOICY Anti-aging PM Cream 50g Whitening Night Cream Pemutih Wajah Glow Up Glowing, Skin Barrier, Moisturizer, Brightening, Anti-Aging Mencerahkan Flek Hitam Menyamarkan Kerutan dan Garis Halus Pelembab Wajah Mencerahkan",https://shopee.co.id/product/1379527329/40132174046,https://down-id.img.susercontent.com/file/id-11134207-81ztg-mq4i4aga88p946,"[""https://down-id.img.susercontent.com/file/id-11134207-81ztg-mq4i4aga88p946"", ""https://down-id.img.susercontent.com/file/id-11134207-81ztf-mq4i4ag1rfggf6"", ""https://down-id.img.susercontent.com/file/id-11134207-81ztl-mq4i4ag1vn5sce"", ""https://down-id.img.susercontent.com/file/id-11134207-81ztj-mq4i4ag1x1q8dc"", ""https://down-id.img.susercontent.com/file/id-11134207-81ztc-mq4i4ag1ombk84"", ""https://down-id.img.susercontent.com/file/id-11134207-81ztj-mq4i4ag1u8lcb2"", ""https://down-id.img.susercontent.com/file/id-11134207-81ztm-mq4i4ag1q0w0be"", ""https://down-id.img.susercontent.com/file/id-11134207-81ztl-mq4i4ag1ygao2d"", ""https://down-id.img.susercontent.com/file/id-11134207-81ztq-mq4i4ag1su0w5b""]","[""OFFICIAL_SHOP""]","[""id-11134258-7r98z-lykpu80ygbvs76""]",FSS_New,id-11134258-7rbk3-maweakt6xm5nb0,False,False,False,1782891902,158000,388000,165000,59,476444480524680,,,,,,,,0.0,0,"[0, 0, 0, 0, 0]","[""Produk Baru""]",ZOICY,4851893,100630,"[100630, 100664, 100893]",0,Ukuran,"[""1 PM Cream"", ""2 PM Cream"", ""PM Cream+Sheet Mask"", ""PM Cream+Tone Up"", ""Tone Up+Sheet Mask""]",Dataset/DataRaw/country_code=id/dataset=products/shop_id=1379527329/products.csv,id,products,1379527329,1782891902,59,158000,,,,,388000,,0,165000,100630,,476444480524680,4851893,0,0,false,false,false,0,1,1,5,1,3,9,5,0,"[BPOM] [BELI 1 GRATIS 2PC MASKER] ZOICY Anti-aging PM Cream 50g Whitening Night Cream Pemutih Wajah Glow Up Glowing, Skin Barrier, Moisturizer, Brightening, Anti-Aging Mencerahkan Flek Hitam Menyamarkan Kerutan dan Garis Halus Pelembab Wajah Mencerahkan",230000
Shopee,,id,2026-07-02,1379527329,zoicy,ZOICY Official Store,KOTA JAKARTA TIMUR,26695187984,"[BPOM] ZOICY Tone Up Cream 40g Krim Tone Up 2 in 1 - Base Makeup + Skincare Pelembab Wajah Glowing Instan Mencerahkan Sunscreen UV Protection Niacinamide Panthenol Pemutih Melembapkan Wajah Penggunaan Sehari-hari Menyamarkan Kemerahan, Hasil Cerah Alami",https://shopee.co.id/product/1379527329/26695187984,https://down-id.img.susercontent.com/file/id-11134207-81ztn-mq4jur3lj7y801,"[""https://down-id.img.susercontent.com/file/id-11134207-81ztn-mq4jur3lj7y801"", ""https://down-id.img.susercontent.com/file/id-11134207-81ztm-mq4icxoou5n3ea"", ""https://down-id.img.susercontent.com/file/id-11134207-81ztc-mq4icxoovk7jec"", ""https://down-id.img.susercontent.com/file/id-11134207-81ztc-mq4icxoorci756"", ""https://down-id.img.susercontent.com/file/id-11134207-81ztn-mq4imyjvf1fw7c"", ""https://down-id.img.susercontent.com/file/id-11134207-81ztl-mq4icxoosr2n94"", ""https://down-id.img.susercontent.com/file/id-11134207-81ztp-mq4imyjyru9s85"", ""https://down-id.img.susercontent.com/file/id-11134207-81ztg-mq4imyjyt8u883""]","[""OFFICIAL_SHOP""]","[""id-11134258-7r98z-lykpu80ygbvs76""]",FSS_New,id-11134258-7rbk3-maweakt6xm5nb0,False,False,False,1782892427,89000,288000,96000,69,476445097091245,,,,,,,,0.0,0,"[0, 0, 0, 0, 0]","[""Produk Baru""]",ZOICY,4851893,100630,"[100630, 100664, 100893]",0,Ukuran,"[""1 Tone Up Cream"", ""2 Tone Up Cream"", ""Tone Up+Sheet Mask"", ""Tone Up+PM Cream""]",Dataset/DataRaw/country_code=id/dataset=products/shop_id=1379527329/products.csv,id,products,1379527329,1782892427,69,89000,,,,,288000,,0,96000,100630,,476445097091245,4851893,0,0,false,false,false,0,1,1,4,1,3,8,5,0,"[BPOM] ZOICY Tone Up Cream 40g Krim Tone Up 2 in 1 - Base Makeup + Skincare Pelembab Wajah Glowing Instan Mencerahkan Sunscreen UV Protection Niacinamide Panthenol Pemutih Melembapkan Wajah Penggunaan Sehari-hari Menyamarkan Kemerahan, Hasil Cerah Alami",199000
Shopee,,id,2026-07-03,1379527329,zoicy,ZOICY Official Store,KOTA JAKARTA TIMUR,48306098958,[3 IN 1] ZOICY Retinol PM Cream 50g | Anti-aging Moisturizer Night Cream | Anti-keriput Pelembab Wajah | Mengencangkan kulit | Elastis Kulit | Mencerahkan | Moisturizing | Repair Skin Barrier | Anti-photoaging | Panthenol,https://shopee.co.id/product/1379527329/48306098958,https://down-id.img.susercontent.com/file/id-11134207-8224v-mkkntjranw1t4d,"[""https://down-id.img.susercontent.com/file/id-11134207-8224v-mkkntjranw1t4d"", ""https://down-id.img.susercontent.com/file/id-11134207-822wl-mm5ue1pvi5mw62"", ""https://down-id.img.susercontent.com/file/id-11134207-822wg-mno5l2jcb3sxff"", ""https://down-id.img.susercontent.com/file/id-11134207-8224t-mkkntjrda03qf4"", ""https://down-id.img.susercontent.com/file/id-11134207-8224y-mkkntjrbsmisa4"", ""https://down-id.img.susercontent.com/file/id-11134207-8224z-mkkntjrfqhvk7e"", ""https://down-id.img.susercontent.com/file/id-11134207-8224r-mkkntjrga5tv46"", ""https://down-id.img.susercontent.com/file/id-11134207-8224p-mkkntjreokjpf6"", ""https://down-id.img.susercontent.com/file/id-11134207-8224y-mkkntjrd76yu5b""]","[""OFFICIAL_SHOP""]","[""id-11134258-7r98z-lykpu80ygbvs76""]",FSS_New,id-11134258-7rbk3-maweakt6xm5nb0,False,False,False,1770804007,168000,296000,175000,43,473899888562258,,,,,,1000.0,699.0,4.931972789115647,588,"[0, 0, 7, 26, 555]",[],ZOICY,4851893,100630,"[100630, 100664, 100893]",1897,,"[""""]",Dataset/DataRaw/country_code=id/dataset=products/shop_id=1379527329/products.csv,id,products,1379527329,1770804007,43,168000,,1000,,699,296000,,1897,175000,100630,,473899888562258,4851893,4.93197278912,588,false,false,false,0,1,0,1,1,3,9,5,0,[3 IN 1] ZOICY Retinol PM Cream 50g | Anti-aging Moisturizer Night Cream | Anti-keriput Pelembab Wajah | Mengencangkan kulit | Elastis Kulit | Mencerahkan | Moisturizing | Repair Skin Barrier | Anti-photoaging | Panthenol,128000
Shopee,,id,2026-07-03,1379527329,zoicy,ZOICY Official Store,KOTA JAKARTA TIMUR,54561278782,"[BPOM] [BELI 1 GRATIS 2PC MASKER] ZOICY Tone Up Cream 40G | Instan Mencerahkan Kulit, Efek Tone-up Glowing Skin, UV Protection, No Whitecast, Day Cream Lazy Cream Long-lasting Moisturizing",https://shopee.co.id/product/1379527329/54561278782,https://down-id.img.susercontent.com/file/id-11134207-81ztd-mq4jur3lhtds53,"[""https://down-id.img.susercontent.com/file/id-11134207-81ztd-mq4jur3lhtds53"", ""https://down-id.img.susercontent.com/file/id-11134207-822wp-morwql97tiwy69"", ""https://down-id.img.susercontent.com/file/id-11134207-822wl-morwql9ajuo11c"", ""https://down-id.img.susercontent.com/file/id-11134207-822wq-morwql95vaiz97"", ""https://down-id.img.susercontent.com/file/id-11134207-822wm-morwql95wp3g97"", ""https://down-id.img.susercontent.com/file/id-11134207-822wl-morwql950e0wa4"", ""https://down-id.img.susercontent.com/file/id-11134207-822wl-morwql91ks2706"", ""https://down-id.img.susercontent.com/file/id-11134207-822wu-morwql97qps2f5"", ""https://down-id.img.susercontent.com/file/id-11134207-822wo-morwql8uxzi8dc""]","[""OFFICIAL_SHOP""]","[""id-11134258-7r98z-lykpu80ygbvs76""]",FSS_New,id-11134258-7rbk3-maweakt6xm5nb0,False,False,False,1779955737,176000,362000,176000,51,931956531970048,,,,,,373.0,373.0,4.913793103448276,58,"[0, 0, 0, 5, 53]",[],ZOICY,4851893,100630,"[100630, 100664, 100893]",33,Ukuran,"[""1 Tube Krim Tone Up"", ""2 Tube Krim Tone Up"", ""Masker Wajah*2 PCS"", ""Masker Wajah*1PCS"", ""Glow Toner 100ml"", ""Masker Wajah*1PCS.""]",Dataset/DataRaw/country_code=id/dataset=products/shop_id=1379527329/products.csv,id,products,1379527329,1779955737,51,176000,,373,,373,362000,,33,176000,100630,,931956531970048,4851893,4.91379310345,58,false,false,false,0,1,0,6,1,3,9,5,0,"[BPOM] [BELI 1 GRATIS 2PC MASKER] ZOICY Tone Up Cream 40G | Instan Mencerahkan Kulit, Efek Tone-up Glowing Skin, UV Protection, No Whitecast, Day Cream Lazy Cream Long-lasting Moisturizing",186000
